"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
679560096,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
679560096,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
679560096,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
679560096,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
679560096,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",32,21,"Only black faces",FALSE,FALSE
136786391,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
136786391,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
136786391,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
136786391,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
136786391,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
136786391,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",42,22,"Only black faces",FALSE,FALSE
949214698,1,5,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
949214698,2,5,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
949214698,3,4,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
949214698,4,5,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
949214698,5,5,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
949214698,6,5,"Race IAT","incongruent","ratings first","male",33,17,"Only black faces",FALSE,FALSE
912610539,1,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
912610539,2,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
912610539,3,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
912610539,4,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
912610539,5,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
912610539,6,4,"Race IAT","congruent","SCIAT first","female ",20,16,"I don't know",FALSE,FALSE
743668990,1,3,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
743668990,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
743668990,3,2,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
743668990,4,1,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
743668990,5,2,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
743668990,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",35,28,"Both white and black faces",FALSE,FALSE
157551057,1,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
157551057,2,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
157551057,3,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
157551057,4,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
157551057,5,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
157551057,6,4,"Race IAT","congruent","ratings first","female",24,10,"Only black faces",FALSE,FALSE
587718879,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
587718879,2,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
587718879,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
587718879,4,3,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
587718879,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
587718879,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",28,22,"Only black faces",FALSE,FALSE
913182879,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
913182879,2,3,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
913182879,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
913182879,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
913182879,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
913182879,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",45,19,"Only black faces",FALSE,FALSE
587659571,1,6,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
587659571,2,6,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
587659571,3,5,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
587659571,4,3,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
587659571,5,2,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
587659571,6,5,"Race IAT","congruent","SCIAT first","female",36,16,"Only black faces",FALSE,FALSE
952006938,1,4,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
952006938,2,6,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
952006938,3,6,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
952006938,4,6,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
952006938,5,6,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
952006938,6,6,"Race IAT","incongruent","ratings first","female",46,17,"Only black faces",FALSE,FALSE
914656232,1,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
914656232,2,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
914656232,3,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
914656232,4,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
914656232,5,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
914656232,6,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",21,24,"Only black faces",FALSE,FALSE
413137442,1,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,2,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,3,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,4,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,5,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
413137442,6,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
333916318,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,3,5,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,4,5,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
333916318,6,5,"Flowers-Insects IAT","incongruent","ratings first","male",36,15,"Only black faces",FALSE,FALSE
313078267,1,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,2,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,3,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,4,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,5,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
313078267,6,4,"Race IAT","congruent","SCIAT first","male",22,17,"Only black faces",FALSE,FALSE
935523677,1,4,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
935523677,2,3,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
935523677,3,5,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
935523677,4,6,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
935523677,5,1,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
935523677,6,4,"Flowers-Insects IAT","congruent","ratings first","male",35,24,"Only white faces",FALSE,FALSE
44333375,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
44333375,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",24,20,"Only black faces",FALSE,FALSE
303695708,1,5,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,2,5,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,3,5,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,4,4,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,5,4,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
303695708,6,5,"Race IAT","incongruent","SCIAT first","female",30,23,"Both white and black faces",FALSE,FALSE
166453206,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
166453206,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
166453206,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
166453206,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
166453206,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
166453206,6,5,"Flowers-Insects IAT","incongruent","ratings first","male",55,21,"I don't know",FALSE,FALSE
401264406,1,3,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
401264406,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
401264406,3,3,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
401264406,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
401264406,5,3,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
401264406,6,3,"Flowers-Insects IAT","incongruent","ratings first","female",18,14,"Only black faces",FALSE,FALSE
821252036,1,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
821252036,2,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
821252036,3,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
821252036,4,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
821252036,5,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
821252036,6,4,"Race IAT","incongruent","SCIAT first","male",18,15,"Both white and black faces",FALSE,FALSE
687742676,1,3,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
687742676,2,5,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
687742676,3,4,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
687742676,4,3,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
687742676,5,4,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
687742676,6,4,"Race IAT","incongruent","SCIAT first","male",31,22,"I don't know",FALSE,FALSE
510991885,1,3,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
510991885,2,3,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
510991885,3,4,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
510991885,4,4,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
510991885,5,3,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
510991885,6,3,"Flowers-Insects IAT","congruent","ratings first","male",40,19,"Only black faces",FALSE,FALSE
520510332,1,5,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
520510332,2,5,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
520510332,3,6,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
520510332,4,4,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
520510332,5,5,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
520510332,6,6,"Race IAT","incongruent","SCIAT first","female",38,16,"Both white and black faces",FALSE,FALSE
888521250,1,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
888521250,2,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
888521250,3,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
888521250,4,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
888521250,5,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
888521250,6,4,"Race IAT","incongruent","ratings first","male",19,20,"I don't know",FALSE,FALSE
312881666,1,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
312881666,2,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
312881666,3,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
312881666,4,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
312881666,5,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
312881666,6,4,"Race IAT","incongruent","ratings first","female",28,15,"Only black faces",FALSE,FALSE
834381448,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
834381448,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
834381448,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
834381448,4,6,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
834381448,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
834381448,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",49,15,"Only black faces",FALSE,FALSE
668997454,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
668997454,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
668997454,3,5,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
668997454,4,4,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
668997454,5,3,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
668997454,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",23,15,"Only black faces",FALSE,FALSE
229660102,1,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
229660102,2,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
229660102,3,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
229660102,4,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
229660102,5,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
229660102,6,4,"Flowers-Insects IAT","incongruent","ratings first","male",33,22,"Only black faces",FALSE,FALSE
716051228,1,4,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
716051228,2,5,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
716051228,3,5,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
716051228,4,5,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
716051228,5,4,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
716051228,6,5,"Race IAT","incongruent","SCIAT first","female",54,17,"I don't know",FALSE,FALSE
586960191,1,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
586960191,2,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
586960191,3,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
586960191,4,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
586960191,5,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
586960191,6,4,"Flowers-Insects IAT","congruent","SCIAT first","male",25,21,"Only black faces",FALSE,FALSE
806773957,1,5,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
806773957,2,3,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
806773957,3,6,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
806773957,4,5,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
806773957,5,7,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
806773957,6,7,"Flowers-Insects IAT","congruent","ratings first","female",20,11,"Only black faces",FALSE,FALSE
386397022,1,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
386397022,2,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
386397022,3,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
386397022,4,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
386397022,5,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
386397022,6,6,"Flowers-Insects IAT","incongruent","ratings first","male",38,30,"I don't know",FALSE,FALSE
992216196,1,4,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
992216196,2,3,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
992216196,3,5,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
992216196,4,5,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
992216196,5,5,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
992216196,6,4,"Race IAT","incongruent","SCIAT first","male",21,26,"Only black faces",FALSE,FALSE
408211722,1,4,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
408211722,2,6,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
408211722,3,5,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
408211722,4,5,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
408211722,5,7,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
408211722,6,7,"Race IAT","incongruent","ratings first","male",38,23,"Both white and black faces",FALSE,FALSE
525360810,1,3,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
525360810,2,3,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
525360810,3,4,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
525360810,4,4,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
525360810,5,3,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
525360810,6,4,"Race IAT","incongruent","ratings first","female",22,21,"Only black faces",TRUE,TRUE
116265055,1,3,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
116265055,2,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
116265055,3,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
116265055,4,7,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
116265055,5,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
116265055,6,5,"Flowers-Insects IAT","congruent","SCIAT first","male",28,14,"Only black faces",FALSE,FALSE
2851922,1,6,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
2851922,2,7,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
2851922,3,5,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
2851922,4,5,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
2851922,5,7,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
2851922,6,6,"Race IAT","incongruent","ratings first","female",37,16,"Only black faces",FALSE,FALSE
441906438,1,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
441906438,2,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
441906438,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
441906438,4,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
441906438,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
441906438,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",18,15,"I don't know",FALSE,FALSE
147373664,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
147373664,2,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
147373664,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
147373664,4,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
147373664,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
147373664,6,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",47,17,"I don't know",FALSE,FALSE
277769444,1,7,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
277769444,2,5,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
277769444,3,5,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
277769444,4,5,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
277769444,5,5,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
277769444,6,5,"Race IAT","incongruent","SCIAT first","male",40,22,"Both white and black faces",TRUE,TRUE
268217651,1,5,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
268217651,2,7,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
268217651,3,3,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
268217651,4,3,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
268217651,5,6,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
268217651,6,6,"Race IAT","congruent","SCIAT first","male",18,17,"Both white and black faces",FALSE,FALSE
170187213,1,6,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
170187213,2,6,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
170187213,3,5,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
170187213,4,6,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
170187213,5,7,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
170187213,6,6,"Flowers-Insects IAT","congruent","ratings first","male",42,32,"Both white and black faces",TRUE,TRUE
658011067,1,6,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
658011067,2,5,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
658011067,3,5,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
658011067,4,6,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
658011067,5,6,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
658011067,6,3,"Race IAT","congruent","SCIAT first","male",23,15,"Only black faces",FALSE,FALSE
72480024,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
72480024,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
72480024,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
72480024,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
72480024,5,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
72480024,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",43,13,"Only black faces",FALSE,FALSE
42945811,1,4,"Race IAT","congruent","SCIAT first","male",18,15,"Only black faces",FALSE,FALSE
42945811,2,4,"Race IAT","congruent","SCIAT first","male",18,15,"Only black faces",FALSE,FALSE
42945811,3,4,"Race IAT","congruent","SCIAT first","male",18,15,"Only black faces",FALSE,FALSE
42945811,4,4,"Race IAT","congruent","SCIAT first","male",18,15,"Only black faces",FALSE,FALSE
42945811,5,4,"Race IAT","congruent","SCIAT first","male",18,15,"Only black faces",FALSE,FALSE
