"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
830748203,1,326,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,450,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,265,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,728,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,438,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,702,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,660,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,1092,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,282,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,225,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,257,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,343,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,547,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,1209,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,273,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,275,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,860,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,1569,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,270,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,425,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,494,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,373,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,536,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,365,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,363,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,430,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,466,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,401,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,948,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,385,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,452,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,383,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,420,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,272,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,361,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,468,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,374,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,1025,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,2242,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,355,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,351,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,317,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,590,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,259,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,337,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,368,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,362,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,462,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,367,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,576,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,380,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,297,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,467,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,359,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,292,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,376,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,361,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,278,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,389,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,788,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,3399,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,309,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,74,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,179,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,228,"primeNeutral","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
830748203,1,209,"primeRace","Race IAT","congruent","SCIAT first","female",46,13,"Both white and black faces",FALSE,FALSE
231421624,1,971,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,5867,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,527,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,384,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,475,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,637,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,467,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,594,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,1057,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,542,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,355,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,359,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,460,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,501,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,1268,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,258,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,446,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,914,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,573,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,4181,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,208,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,348,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,428,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,515,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,437,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,406,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,609,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,1100,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,385,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,997,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,472,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,222,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,552,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,457,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,779,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,1005,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,465,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,495,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,507,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,519,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,450,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,754,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,481,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,423,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,513,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,1133,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,730,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,426,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,369,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,468,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,669,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,849,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,537,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,282,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,447,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,359,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,308,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,540,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,196,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,460,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,145,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,420,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,172,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,562,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,1,258,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
231421624,0,421,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",47,34,"Only black faces",FALSE,FALSE
