"participant","item","accuracy","response_categorisation","rt","trial_type","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials"
76771109,"ObjectBlack",0,"FA",601,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",603,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",749,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",786,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",603,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",683,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",742,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",820,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",534,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",572,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",812,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",547,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",572,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",545,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",682,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",514,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",693,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",649,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",457,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",623,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",678,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",739,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",619,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",641,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",707,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",486,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",486,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",0,"FA",539,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",1,"Hit",741,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",723,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",721,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"ObjectBlack",1,"CR",620,"object","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
76771109,"GunBlack",0,"Miss",625,"gun","Flowers-Insects IAT","congruent","ratings first","male",22,14,FALSE
408203981,"GunBlack",0,"Miss",511,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",817,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",627,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",606,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",631,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",689,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",639,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",530,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",616,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",487,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",678,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",760,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",677,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",522,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",627,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",615,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",551,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",578,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",579,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",608,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",781,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",537,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",655,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",698,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",553,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",771,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",723,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",717,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",686,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",733,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",727,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",599,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",564,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",692,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",705,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",802,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",599,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",649,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",598,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",539,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",743,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",636,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",711,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",633,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",648,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",640,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",0,"Miss",700,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",695,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",500,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",618,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",758,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",605,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",588,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",689,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",492,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",571,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",668,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",587,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",0,"FA",488,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",774,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",534,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",603,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",568,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",588,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",534,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",645,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",733,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",655,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",721,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",0,"Miss",751,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",667,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",798,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",720,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",542,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"GunBlack",1,"Hit",579,"gun","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",714,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
408203981,"ObjectBlack",1,"CR",638,"object","Flowers-Insects IAT","congruent","ratings first","female",35,14,FALSE
971096856,"ObjectBlack",1,"CR",771,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",641,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",555,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",0,"Miss",597,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",688,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",563,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",689,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",0,"Miss",718,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",599,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",644,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",703,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",620,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",619,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",472,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"ObjectBlack",1,"CR",635,"object","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",554,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
971096856,"GunBlack",1,"Hit",545,"gun","Flowers-Insects IAT","incongruent","SCIAT first","female",43,12,FALSE
