"subject","trialcode","values.itemnumber","correct","values.result","latency","Item","gun","Ethnicity","date","age_response","sex_response"
109,"GunWhite",20,1,"Hit",717,"bg20b","Gun","White",121615,26,"weiblich"
109,"GunBlack",10,0,"Noresponse",850,"bg10d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",16,1,"Hit",677,"bg16b","Gun","White",121615,26,"weiblich"
109,"ObjectBlack",4,1,"CR",697,"bg04c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",7,1,"Hit",742,"bg07b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",10,1,"CR",703,"bg10a","Object","White",121615,26,"weiblich"
109,"GunBlack",19,1,"Hit",580,"bg19d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",17,1,"CR",687,"bg17c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",2,0,"Noresponse",850,"bg02d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",15,1,"CR",682,"bg15a","Object","White",121615,26,"weiblich"
109,"GunBlack",7,1,"Hit",632,"bg07d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",9,1,"CR",680,"bg09c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",18,1,"CR",628,"bg18a","Object","White",121615,26,"weiblich"
109,"GunWhite",3,1,"Hit",428,"bg03b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",5,1,"CR",843,"bg05a","Object","White",121615,26,"weiblich"
109,"ObjectBlack",3,1,"CR",806,"bg03c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",15,1,"Hit",543,"bg15b","Gun","White",121615,26,"weiblich"
109,"ObjectBlack",1,1,"CR",638,"bg01c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",11,1,"Hit",478,"bg11d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",4,1,"Hit",535,"bg04d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",8,1,"Hit",484,"bg08b","Gun","White",121615,26,"weiblich"
109,"GunWhite",13,0,"Miss",507,"bg13b","Gun","White",121615,26,"weiblich"
109,"GunBlack",5,1,"Hit",619,"bg05d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",9,1,"Hit",505,"bg09d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",6,1,"Hit",658,"bg06d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",11,1,"Hit",527,"bg11b","Gun","White",121615,26,"weiblich"
109,"ObjectBlack",11,1,"CR",614,"bg11c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",8,1,"CR",752,"bg08c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",12,1,"Hit",532,"bg12d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",13,1,"CR",844,"bg13a","Object","White",121615,26,"weiblich"
109,"GunWhite",10,1,"Hit",613,"bg10b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",7,1,"CR",682,"bg07a","Object","White",121615,26,"weiblich"
109,"ObjectBlack",12,1,"CR",764,"bg12c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",12,0,"Noresponse",850,"bg12b","Gun","White",121615,26,"weiblich"
109,"GunWhite",4,1,"Hit",671,"bg04b","Gun","White",121615,26,"weiblich"
109,"GunBlack",1,1,"Hit",632,"bg01d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",17,1,"Hit",584,"bg17b","Gun","White",121615,26,"weiblich"
109,"GunWhite",18,1,"Hit",602,"bg18b","Gun","White",121615,26,"weiblich"
109,"GunBlack",15,1,"Hit",690,"bg15d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",14,1,"CR",709,"bg14c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",13,1,"CR",728,"bg13c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",6,1,"Hit",648,"bg06b","Gun","White",121615,26,"weiblich"
109,"ObjectBlack",2,0,"FA",753,"bg02c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",16,0,"FA",764,"bg16a","Object","White",121615,26,"weiblich"
109,"GunBlack",3,1,"Hit",518,"bg03d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",17,1,"CR",694,"bg17a","Object","White",121615,26,"weiblich"
109,"ObjectBlack",6,1,"CR",756,"bg06c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",19,1,"CR",668,"bg19c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",16,1,"CR",832,"bg16c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",2,0,"Noresponse",850,"bg02b","Gun","White",121615,26,"weiblich"
109,"ObjectBlack",15,1,"CR",623,"bg15c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",14,1,"Hit",668,"bg14b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",19,1,"CR",709,"bg19a","Object","White",121615,26,"weiblich"
109,"GunWhite",19,1,"Hit",658,"bg19b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",9,1,"CR",638,"bg09a","Object","White",121615,26,"weiblich"
109,"ObjectWhite",8,1,"CR",800,"bg08a","Object","White",121615,26,"weiblich"
109,"GunBlack",20,1,"Hit",646,"bg20d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",16,1,"Hit",628,"bg16d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",6,1,"CR",791,"bg06a","Object","White",121615,26,"weiblich"
109,"ObjectWhite",1,1,"CR",800,"bg01a","Object","White",121615,26,"weiblich"
109,"GunWhite",1,1,"Hit",572,"bg01b","Gun","White",121615,26,"weiblich"
109,"GunBlack",13,1,"Hit",650,"bg13d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",20,1,"CR",650,"bg20a","Object","White",121615,26,"weiblich"
109,"ObjectWhite",12,1,"CR",766,"bg12a","Object","White",121615,26,"weiblich"
109,"GunBlack",14,0,"Noresponse",850,"bg14d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",7,1,"CR",683,"bg07c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",10,1,"CR",824,"bg10c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",5,1,"Hit",668,"bg05b","Gun","White",121615,26,"weiblich"
109,"GunBlack",8,1,"Hit",698,"bg08d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectBlack",20,1,"CR",678,"bg20c","Object","Arab-Muslim",121615,26,"weiblich"
109,"GunBlack",18,1,"Hit",660,"bg18d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",3,1,"CR",708,"bg03a","Object","White",121615,26,"weiblich"
109,"ObjectBlack",18,1,"CR",576,"bg18c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",11,1,"CR",528,"bg11a","Object","White",121615,26,"weiblich"
109,"ObjectBlack",5,1,"CR",742,"bg05c","Object","Arab-Muslim",121615,26,"weiblich"
109,"ObjectWhite",2,1,"CR",629,"bg02a","Object","White",121615,26,"weiblich"
109,"GunBlack",17,1,"Hit",500,"bg17d","Gun","Arab-Muslim",121615,26,"weiblich"
109,"GunWhite",9,1,"Hit",485,"bg09b","Gun","White",121615,26,"weiblich"
109,"ObjectWhite",14,1,"CR",780,"bg14a","Object","White",121615,26,"weiblich"
109,"ObjectWhite",4,1,"CR",618,"bg04a","Object","White",121615,26,"weiblich"
400,"GunWhite",5,1,"Hit",771,"bg05b","Gun","White",102815,20,"weiblich"
400,"GunBlack",19,1,"Hit",552,"bg19d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",10,1,"Hit",397,"bg10b","Gun","White",102815,20,"weiblich"
400,"ObjectWhite",9,1,"CR",632,"bg09a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",5,1,"CR",568,"bg05a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",11,0,"FA",489,"bg11a","Object","White",102815,20,"weiblich"
400,"GunBlack",9,1,"Hit",450,"bg09d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",15,1,"CR",456,"bg15c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",7,1,"Hit",681,"bg07b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",6,1,"CR",631,"bg06c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",14,1,"Hit",571,"bg14b","Gun","White",102815,20,"weiblich"
400,"GunWhite",15,1,"Hit",451,"bg15b","Gun","White",102815,20,"weiblich"
400,"GunWhite",3,1,"Hit",423,"bg03b","Gun","White",102815,20,"weiblich"
400,"GunBlack",20,1,"Hit",492,"bg20d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",1,1,"CR",427,"bg01a","Object","White",102815,20,"weiblich"
400,"GunWhite",17,1,"Hit",407,"bg17b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",12,0,"FA",398,"bg12c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",11,1,"Hit",513,"bg11b","Gun","White",102815,20,"weiblich"
400,"ObjectWhite",8,1,"CR",621,"bg08a","Object","White",102815,20,"weiblich"
400,"ObjectBlack",14,0,"FA",490,"bg14c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",11,1,"Hit",476,"bg11d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",10,1,"CR",623,"bg10a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",20,1,"CR",672,"bg20a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",14,1,"CR",714,"bg14a","Object","White",102815,20,"weiblich"
400,"GunWhite",13,1,"Hit",461,"bg13b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",4,1,"CR",390,"bg04c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",5,1,"CR",612,"bg05c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",6,1,"Hit",668,"bg06b","Gun","White",102815,20,"weiblich"
400,"GunBlack",13,1,"Hit",491,"bg13d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",6,1,"Hit",563,"bg06d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",9,1,"Hit",438,"bg09b","Gun","White",102815,20,"weiblich"
400,"GunWhite",1,1,"Hit",519,"bg01b","Gun","White",102815,20,"weiblich"
400,"GunBlack",2,1,"Hit",441,"bg02d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",18,1,"CR",628,"bg18a","Object","White",102815,20,"weiblich"
400,"GunWhite",16,1,"Hit",536,"bg16b","Gun","White",102815,20,"weiblich"
400,"ObjectWhite",4,1,"CR",705,"bg04a","Object","White",102815,20,"weiblich"
400,"ObjectBlack",3,1,"CR",614,"bg03c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",2,1,"Hit",584,"bg02b","Gun","White",102815,20,"weiblich"
400,"ObjectWhite",16,1,"CR",614,"bg16a","Object","White",102815,20,"weiblich"
400,"ObjectBlack",16,1,"CR",642,"bg16c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",7,1,"Hit",577,"bg07d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",19,1,"CR",790,"bg19c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",16,1,"Hit",460,"bg16d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",10,1,"Hit",553,"bg10d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",18,1,"Hit",795,"bg18b","Gun","White",102815,20,"weiblich"
400,"ObjectWhite",7,1,"CR",641,"bg07a","Object","White",102815,20,"weiblich"
400,"GunBlack",17,1,"Hit",417,"bg17d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",18,1,"CR",602,"bg18c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",13,1,"CR",572,"bg13a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",3,1,"CR",646,"bg03a","Object","White",102815,20,"weiblich"
400,"ObjectWhite",17,1,"CR",578,"bg17a","Object","White",102815,20,"weiblich"
400,"ObjectBlack",8,1,"CR",643,"bg08c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",6,0,"FA",671,"bg06a","Object","White",102815,20,"weiblich"
400,"ObjectBlack",7,1,"CR",790,"bg07c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",15,1,"Hit",646,"bg15d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",19,0,"Miss",514,"bg19b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",1,0,"Noresponse",850,"bg01c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",11,1,"CR",655,"bg11c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",4,1,"Hit",577,"bg04b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",2,0,"FA",444,"bg02c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",10,1,"CR",621,"bg10c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",17,1,"CR",526,"bg17c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",12,1,"Hit",542,"bg12d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",19,1,"CR",652,"bg19a","Object","White",102815,20,"weiblich"
400,"GunBlack",8,1,"Hit",435,"bg08d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",15,1,"CR",570,"bg15a","Object","White",102815,20,"weiblich"
400,"GunBlack",5,1,"Hit",726,"bg05d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",14,1,"Hit",542,"bg14d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",2,1,"CR",659,"bg02a","Object","White",102815,20,"weiblich"
400,"GunWhite",12,1,"Hit",609,"bg12b","Gun","White",102815,20,"weiblich"
400,"GunBlack",18,1,"Hit",567,"bg18d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectWhite",12,1,"CR",727,"bg12a","Object","White",102815,20,"weiblich"
400,"GunWhite",20,1,"Hit",682,"bg20b","Gun","White",102815,20,"weiblich"
400,"GunBlack",4,1,"Hit",559,"bg04d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",1,1,"Hit",506,"bg01d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"GunBlack",3,1,"Hit",530,"bg03d","Gun","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",9,1,"CR",552,"bg09c","Object","Arab-Muslim",102815,20,"weiblich"
400,"ObjectBlack",13,1,"CR",702,"bg13c","Object","Arab-Muslim",102815,20,"weiblich"
400,"GunWhite",8,0,"Noresponse",850,"bg08b","Gun","White",102815,20,"weiblich"
400,"ObjectBlack",20,1,"CR",761,"bg20c","Object","Arab-Muslim",102815,20,"weiblich"
401,"ObjectWhite",3,0,"FA",437,"bg03a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",7,1,"CR",647,"bg07c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",3,1,"Hit",433,"bg03d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",6,1,"CR",776,"bg06a","Object","White",102815,22,"weiblich"
401,"ObjectWhite",17,0,"Noresponse",850,"bg17a","Object","White",102815,22,"weiblich"
401,"ObjectWhite",19,1,"CR",606,"bg19a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",9,1,"CR",586,"bg09c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",13,1,"Hit",462,"bg13d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",2,1,"CR",570,"bg02c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",12,1,"CR",574,"bg12c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",16,0,"Noresponse",850,"bg16c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",18,1,"CR",593,"bg18c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",14,1,"CR",681,"bg14a","Object","White",102815,22,"weiblich"
401,"GunWhite",3,1,"Hit",602,"bg03b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",5,1,"CR",707,"bg05a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",15,1,"CR",486,"bg15c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",1,1,"CR",618,"bg01a","Object","White",102815,22,"weiblich"
401,"GunBlack",10,0,"Miss",648,"bg10d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",19,1,"Hit",618,"bg19d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",16,1,"Hit",568,"bg16d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",15,1,"Hit",522,"bg15b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",13,1,"CR",573,"bg13a","Object","White",102815,22,"weiblich"
401,"GunWhite",14,1,"Hit",712,"bg14b","Gun","White",102815,22,"weiblich"
401,"GunWhite",6,1,"Hit",664,"bg06b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",8,1,"CR",769,"bg08a","Object","White",102815,22,"weiblich"
401,"GunWhite",8,1,"Hit",592,"bg08b","Gun","White",102815,22,"weiblich"
401,"GunBlack",4,1,"Hit",513,"bg04d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",6,1,"CR",831,"bg06c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",2,1,"Hit",662,"bg02b","Gun","White",102815,22,"weiblich"
401,"GunWhite",10,1,"Hit",696,"bg10b","Gun","White",102815,22,"weiblich"
401,"GunBlack",15,1,"Hit",596,"bg15d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",7,1,"CR",677,"bg07a","Object","White",102815,22,"weiblich"
401,"GunBlack",14,1,"Hit",758,"bg14d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",12,1,"Hit",585,"bg12d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",18,1,"Hit",566,"bg18b","Gun","White",102815,22,"weiblich"
401,"ObjectBlack",1,1,"CR",657,"bg01c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",9,1,"CR",642,"bg09a","Object","White",102815,22,"weiblich"
401,"GunBlack",9,1,"Hit",539,"bg09d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",18,1,"CR",636,"bg18a","Object","White",102815,22,"weiblich"
401,"GunWhite",5,0,"Miss",776,"bg05b","Gun","White",102815,22,"weiblich"
401,"ObjectBlack",13,0,"Noresponse",850,"bg13c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",1,1,"Hit",574,"bg01d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",1,1,"Hit",520,"bg01b","Gun","White",102815,22,"weiblich"
401,"ObjectBlack",11,1,"CR",737,"bg11c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",19,1,"Hit",674,"bg19b","Gun","White",102815,22,"weiblich"
401,"ObjectBlack",20,1,"CR",598,"bg20c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",7,1,"Hit",614,"bg07d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",4,1,"CR",601,"bg04c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",14,1,"CR",616,"bg14c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",12,1,"CR",625,"bg12a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",8,1,"CR",668,"bg08c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",10,1,"CR",674,"bg10c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",11,1,"CR",526,"bg11a","Object","White",102815,22,"weiblich"
401,"GunWhite",17,1,"Hit",531,"bg17b","Gun","White",102815,22,"weiblich"
401,"GunBlack",2,1,"Hit",578,"bg02d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",16,1,"CR",713,"bg16a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",5,1,"CR",731,"bg05c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",17,1,"Hit",581,"bg17d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",11,0,"Noresponse",850,"bg11b","Gun","White",102815,22,"weiblich"
401,"GunBlack",8,1,"Hit",619,"bg08d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",20,1,"Hit",547,"bg20b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",2,1,"CR",691,"bg02a","Object","White",102815,22,"weiblich"
401,"GunWhite",12,1,"Hit",749,"bg12b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",20,1,"CR",640,"bg20a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",17,1,"CR",731,"bg17c","Object","Arab-Muslim",102815,22,"weiblich"
401,"ObjectWhite",10,1,"CR",615,"bg10a","Object","White",102815,22,"weiblich"
401,"GunBlack",5,1,"Hit",716,"bg05d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",13,1,"Hit",500,"bg13b","Gun","White",102815,22,"weiblich"
401,"GunBlack",11,1,"Hit",536,"bg11d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",7,1,"Hit",584,"bg07b","Gun","White",102815,22,"weiblich"
401,"GunBlack",6,1,"Hit",501,"bg06d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"ObjectBlack",3,1,"CR",697,"bg03c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",18,1,"Hit",610,"bg18d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",16,1,"Hit",649,"bg16b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",15,1,"CR",586,"bg15a","Object","White",102815,22,"weiblich"
401,"ObjectBlack",19,1,"CR",703,"bg19c","Object","Arab-Muslim",102815,22,"weiblich"
401,"GunBlack",20,1,"Hit",584,"bg20d","Gun","Arab-Muslim",102815,22,"weiblich"
401,"GunWhite",9,1,"Hit",639,"bg09b","Gun","White",102815,22,"weiblich"
401,"GunWhite",4,1,"Hit",538,"bg04b","Gun","White",102815,22,"weiblich"
401,"ObjectWhite",4,1,"CR",715,"bg04a","Object","White",102815,22,"weiblich"
402,"ObjectBlack",4,1,"CR",700,"bg04c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",6,0,"Noresponse",850,"bg06c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",14,1,"CR",813,"bg14c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectWhite",9,1,"CR",657,"bg09a","Object","White",102815,25,"männlich"
402,"GunBlack",5,1,"Hit",716,"bg05d","Gun","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",17,1,"CR",618,"bg17c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectWhite",19,1,"CR",633,"bg19a","Object","White",102815,25,"männlich"
402,"ObjectBlack",12,1,"CR",650,"bg12c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectWhite",5,1,"CR",654,"bg05a","Object","White",102815,25,"männlich"
402,"ObjectWhite",18,1,"CR",642,"bg18a","Object","White",102815,25,"männlich"
402,"GunBlack",1,1,"Hit",502,"bg01d","Gun","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",10,1,"CR",645,"bg10c","Object","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",18,1,"Hit",630,"bg18b","Gun","White",102815,25,"männlich"
402,"ObjectWhite",17,1,"CR",633,"bg17a","Object","White",102815,25,"männlich"
402,"ObjectWhite",15,1,"CR",618,"bg15a","Object","White",102815,25,"männlich"
402,"GunWhite",3,1,"Hit",595,"bg03b","Gun","White",102815,25,"männlich"
402,"ObjectBlack",19,1,"CR",695,"bg19c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectWhite",12,1,"CR",628,"bg12a","Object","White",102815,25,"männlich"
402,"GunBlack",20,1,"Hit",561,"bg20d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunBlack",7,1,"Hit",645,"bg07d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunBlack",4,1,"Hit",612,"bg04d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",1,1,"Hit",532,"bg01b","Gun","White",102815,25,"männlich"
402,"ObjectBlack",11,1,"CR",521,"bg11c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectWhite",4,1,"CR",555,"bg04a","Object","White",102815,25,"männlich"
402,"GunBlack",18,1,"Hit",561,"bg18d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",19,1,"Hit",576,"bg19b","Gun","White",102815,25,"männlich"
402,"GunWhite",16,1,"Hit",630,"bg16b","Gun","White",102815,25,"männlich"
402,"GunBlack",2,1,"Hit",847,"bg02d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",10,1,"Hit",530,"bg10b","Gun","White",102815,25,"männlich"
402,"GunBlack",16,1,"Hit",510,"bg16d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",12,0,"Noresponse",850,"bg12b","Gun","White",102815,25,"männlich"
402,"GunWhite",14,1,"Hit",592,"bg14b","Gun","White",102815,25,"männlich"
402,"GunBlack",10,1,"Hit",673,"bg10d","Gun","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",2,1,"CR",638,"bg02c","Object","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",9,1,"CR",718,"bg09c","Object","Arab-Muslim",102815,25,"männlich"
402,"GunBlack",14,1,"Hit",776,"bg14d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunBlack",15,1,"Hit",769,"bg15d","Gun","Arab-Muslim",102815,25,"männlich"
402,"GunBlack",13,1,"Hit",575,"bg13d","Gun","Arab-Muslim",102815,25,"männlich"
402,"ObjectBlack",3,1,"CR",815,"bg03c","Object","Arab-Muslim",102815,25,"männlich"
402,"GunWhite",13,1,"Hit",608,"bg13b","Gun","White",102815,25,"männlich"
402,"ObjectWhite",10,1,"CR",746,"bg10a","Object","White",102815,25,"männlich"
