"script.startdate","script.starttime","script.subjectid","script.groupid","script.elapsedtime","values.completed","expressions.m1","expressions.sd1","expressions.m2","expressions.sd2","expressions.d","expressions.latdiff","expressions.percentcorrect"
"122216","20:12:00","151","151","303123","1","696.0149253731343605978","263.0172532961169622467","834.7857142857143344372","797.8744569594410904756","0.2308349007749311843","138.7707889125799454177","91.4285714285714306016"
"122216","20:13:11","145","145","181290","1","952.0428571428570876378","514.0872433632447382479","649.671428571428577925","343.0713671234580601777","-0.6557207659082332496","-302.3714285714285097129","92.8571428571428612031"
"122316","01:12:12","117","117","172659","1","754.4571428571429123622","314.3525061720454232272","700.3714285714286233997","262.9383115743723351443","-0.1864919822865648003","-54.0857142857142889625","95"
"122216","20:12:01","140","140","145667","1","641.7571428571428668874","146.5955132787411230311","712.0857142857142889625","221.7309861695998733921","0.3690341969314841486","70.328571428571422075","92.1428571428571387969"
"122216","20:11:22","143","143","192143","1","860.8999999999999772626","332.4415236799800368317","865.7857142857143344372","411.2361320636838968312","0.0131131695925686357","4.8857142857143571746","98.5714285714285836093"
"122316","01:11:31","149","149","143032","1","605.8714285714286233997","128.3008151643728638192","600.4428571428571785873","177.3090020123540000441","-0.035199362413192721","-5.4285714285714448124","93.5714285714285693984"
"122316","01:05:01","147","147","138143","1","534.9714285714285324502","113.1993203529263212204","617.328571428571422075","206.8930075259842737978","0.48099434537575253","82.3571428571428896248","95.7142857142857224062"
"122216","19:11:40","150","150","137966","1","558.5285714285714675498","109.5902409476912566788","516.0285714285714675498","82.3857964803258084885","-0.4296236874513398307","-42.5","97.8571428571428469922"
"122316","01:10:22","146","146","203208","1","632.1000000000000227374","254.7258344272084968907","635.4714285714285324502","246.8052521831252192896","0.0134911774191126752","3.3714285714285097129","90"
"122316","01:11:23","142","142","138620","1","611.3714285714286233997","222.7938653065192511349","535.8857142857142434877","93.337713591387824863","-0.4329445315989492449","-75.485714285714379912","98.5714285714285836093"
"122216","20:10:35","134","134","146050","1","595.8428571428571558499","185.6541615527735302749","618.2142857142856655628","151.0567503355816540989","0.1323712344345436831","22.3714285714285097129","90.7142857142857081953"
"122216","19:09:26","121","121","178514","1","757.7142857142856655628","283.9331490444433256926","762.6428571428571103752","328.8339096955049853932","0.0161007651661186843","4.9285714285714448124","95.7142857142857224062"
"122316","01:09:09","129","129","193817","1","850.671428571428577925","341.9615929543852530514","775.5857142857142889625","218.0712217693457262158","-0.2605097436609103978","-75.0857142857142889625","97.1428571428571387969"
"122216","20:07:24","120","120","251306","1","1615.2999999999999545253","1478.3206919054953232262","1129.7571428571427532006","1027.5323110786148390616","-0.3759123295057799075","-485.5428571428572013247","92.8571428571428612031"
"122216","17:08:19","131","131","160647","1","726.6142857142857565123","308.9590889317553319415","704.8571428571428896248","376.1361257486013300877","-0.0634090106433362055","-21.7571428571428668874","95"
"122216","20:08:32","137","137","148601","1","685.7428571428571331126","275.1505351207329113095","668.8857142857142434877","263.5836386719960842129","-0.0627612719781043271","-16.8571428571428896248","88.5714285714285693984"
"122216","20:07:54","130","130","155014","1","669.4857142857142662251","217.6033316332454887743","713.4571428571429123622","216.8176744035119156706","0.2021210762617879075","43.9714285714286461371","92.8571428571428612031"
"122216","19:07:17","106","106","166362","1","763.0714285714285551876","330.1682628305426305815","714.5142857142857337749","205.6413610103231803805","-0.176484902040966618","-48.5571428571428214127","97.1428571428571387969"
"122216","20:07:06","125","125","153032","1","721.5285714285714675498","280.5886525244130211831","686.0571428571428214127","251.5092348962464541273","-0.1333102458112511435","-35.4714285714286461371","91.4285714285714306016"
"122216","17:07:21","132","132","132137","1","517.7142857142856655628","94.0083472792606613666","540.9714285714285324502","95.7028873655521863384","0.2442071118890145054","23.2571428571428668874","96.4285714285714306016"
"122316","01:05:11","110","110","223074","1","539.4142857142857110375","180.1923684511446879242","531.9857142857142662251","130.9665841723463017843","-0.0473184596120986289","-7.4285714285714448124","81.4285714285714306016"
"122216","20:05:24","112","112","163338","1","737.4571428571429123622","242.0677043700061688014","713.6285714285713766003","216.8757188638514890044","-0.1039183278872402305","-23.8285714285715357619","76.4285714285714163907"
"122316","01:04:56","115","115","173925","1","856.7857142857143344372","482.0917253770473962504","742.6000000000000227374","304.7822411046181514394","-0.281306015054916092","-114.1857142857143116998","91.4285714285714306016"
"122216","20:05:40","128","128","122129","1","519.0571428571428214127","133.8702471207931523622","521.2999999999999545253","120.8402166954964371826","0.0176509513907762913","2.2428571428571331126","90"
"122216","19:04:58","118","118","158807","1","767.0142857142857337749","491.5901878968282403548","642.5428571428570876378","248.9544330411669079695","-0.3165372723849588787","-124.4714285714285750828","95"
"122216","20:04:51","116","116","145233","1","650.4714285714285324502","208.4381339716459535794","608.7428571428571331126","201.6965496399132007355","-0.2031319681639765784","-41.7285714285713993377","81.4285714285714306016"
"122316","01:03:44","119","119","150931","1","639.8857142857142434877","155.9250603034735149777","594.5142857142857337749","200.3772342978230653898","-0.2516046131009081477","-45.3714285714285097129","96.4285714285714306016"
"122316","01:03:23","114","114","127163","1","543.9714285714285324502","151.5073989132736471674","531.1142857142857565123","108.5708935368749052941","-0.0977857655068095077","-12.857142857142775938","94.2857142857142775938"
"122216","20:02:42","113","113","141832","1","560.5","102.3555539298667298453","670.171428571428577925","182.1409687719267083139","0.6978570204736321836","109.671428571428577925","96.4285714285714306016"
"122216","20:01:15","109","109","135062","1","652.8714285714286233997","372.2958509319140034677","564.671428571428577925","220.2817511653662165827","-0.2863850660910827184","-88.2000000000000454747","92.1428571428571387969"
"122316","00:59:50","104","104","180132","1","720.5428571428570876378","386.925738510832729844","616.4428571428571785873","191.4567825539781154021","-0.3373157786814854897","-104.0999999999999090505","94.2857142857142775938"
"122316","00:57:16","90","90","209146","1","654.8999999999999772626","160.8148769165378553225","848.8714285714286233997","308.4458903726625749186","0.7355703100851592735","193.9714285714286461371","97.8571428571428469922"
"122316","01:53:43","89","89","165308","1","617.8571428571428896248","210.5652355601488352477","705.4714285714285324502","226.8964343604056921322","0.393804678256706342","87.6142857142856428254","89.2857142857142918047"
"122216","19:50:42","88","88","218608","1","736.8571428571428896248","507.9401221619172019928","858.171428571428577925","939.2458271451216660353","0.1607273775141453143","121.3142857142856883002","85"
"122316","10:50:47","87","87","154166","1","606.9142857142857110375","131.9891017522525373806","647.2857142857143344372","210.0205747586320228493","0.2294648146983104819","40.3714285714286233997","96.4285714285714306016"
"122216","18:51:02","93","93","147692","1","649.1571428571428441501","232.1899919022017400039","704.4714285714285324502","351.3472093110790979154","0.1856111219408800028","55.3142857142857167219","86.4285714285714306016"
"122216","19:50:40","92","92","145556","1","631.5285714285714675498","164.6343089807884609854","747.0285714285714675498","309.3882683960688950719","0.4553812623557889627","115.5","90.7142857142857081953"
"122216","19:47:48","80","80","181600","1","753.5142857142857337749","265.4145099873048820882","778.8714285714286233997","252.7001385860478421819","0.098087772505658144","25.3571428571428896248","95"
"122216","18:47:58","86","86","147651","1","558.7999999999999545253","144.9167277128991031532","781.0428571428570876378","218.7422833894790699105","1.0293691843353076631","222.2428571428571331126","98.5714285714285836093"
"122216","18:47:03","85","85","158386","1","673.6285714285713766003","185.9767923365298827321","821.7714285714286006623","382.7300926364736710639","0.4796061690674560118","148.142857142857224062","91.4285714285714306016"
"122316","00:45:58","84","84","144055","1","570.8999999999999772626","201.7090852501785036566","544.671428571428577925","111.6539324032877686932","-0.1609429797508779847","-26.2285714285713993377","93.5714285714285693984"
"122216","19:46:20","83","83","125364","1","557.328571428571422075","889.8691439614822229487","437.1285714285714334437","571.8136394860456448441","-0.1607629592286184961","-120.1999999999999886313","56.4285714285714306016"
"122216","18:45:07","82","82","148175","1","624.3142857142856883002","212.3550174028132175863","609.4857142857142662251","222.2680678726911196463","-0.0684250762810859198","-14.828571428571422075","92.1428571428571387969"
"122316","00:44:46","76","76","141743","1","560.7285714285713993377","138.6402833138692187731","696.2142857142856655628","193.9761596629813027448","0.7476212103019840294","135.4857142857142662251","96.4285714285714306016"
"122216","19:43:35","70","70","185948","1","671.1571428571428441501","157.6889835338864429559","711.328571428571422075","163.1077461465336853053","0.2493428760721422555","40.1714285714285708195","97.1428571428571387969"
"122316","00:42:56","69","69","154720","1","700.7999999999999545253","165.6849288625068368219","620.3714285714286233997","129.8512160215583435274","-0.523259005684537426","-80.4285714285713311256","97.1428571428571387969"
"122216","17:38:30","68","68","157598","1","698.9428571428571785873","276.5978027994032117931","608","108.3181037232599379649","-0.4245556844371779492","-90.9428571428571785873","98.5714285714285836093"
"122216","19:42:34","78","78","118042","1","505.3571428571428327814","112.4941268308200079673","517.6285714285713766003","127.0329378066364398592","0.1025095925641622691","12.2714285714285438189","91.4285714285714306016"
"122316","00:42:07","61","61","134862","1","643.5571428571428214127","422.9163632570381423648","592.3999999999999772626","231.3470571880378940932","-0.1501941743460060985","-51.1571428571428441501","95.7142857142857224062"
"122316","00:39:17","58","58","169498","1","746.2142857142856655628","306.1837514435297293858","727","244.7112465803289467203","-0.0695347036718099165","-19.2142857142856655628","95.7142857142857224062"
