"participant","block","trial_n","rt","accuracy","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","IAT_exclude_based_on_fast_trials","SCIAT_exclude_based_on_fast_trials"
104,"compatible",59,441,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",60,568,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",61,567,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",62,622,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",63,467,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",64,562,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",65,466,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",66,474,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",67,650,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",68,599,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",69,435,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
104,"compatible",70,559,1,"Flowers-Insects IAT","incongruent","SCIAT first","male",37,16,FALSE,FALSE
106,"incompatible",1,942,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",2,676,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",3,526,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",4,605,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",5,723,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",6,672,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",7,1230,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",8,774,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",9,583,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",10,569,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",11,626,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",12,682,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",13,548,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",14,585,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",15,626,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",16,743,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",17,684,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",18,776,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",19,679,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",20,758,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",21,781,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",22,690,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",23,738,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",24,642,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",25,632,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",26,620,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",27,596,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",28,1740,0,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",29,817,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",30,624,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",31,643,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",32,647,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",33,801,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",34,674,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",35,564,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",36,797,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",37,833,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",38,825,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",39,644,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",40,550,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",41,814,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",42,565,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",43,708,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",44,651,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",45,840,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",46,637,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",47,602,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",48,734,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",49,674,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",50,1395,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",51,600,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",52,665,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",53,619,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",54,703,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",55,674,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",56,881,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",57,582,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",58,545,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",59,507,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",60,782,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",61,559,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",62,588,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",63,1244,0,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",64,611,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",65,584,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",66,690,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",67,570,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",68,1022,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",69,651,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"incompatible",70,454,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",1,1350,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",2,696,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",3,1432,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",4,1258,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",5,588,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",6,772,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",7,650,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",8,558,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",9,523,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",10,552,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",11,528,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",12,508,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",13,596,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",14,585,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",15,543,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",16,718,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",17,1070,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",18,1645,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",19,717,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",20,737,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",21,623,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",22,810,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",23,599,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",24,522,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",25,502,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",26,620,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",27,661,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",28,1396,0,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",29,793,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",30,2022,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",31,1476,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",32,492,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",33,549,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",34,574,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",35,584,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",36,566,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",37,528,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",38,789,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",39,577,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",40,867,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",41,696,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",42,758,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",43,449,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",44,643,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",45,599,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",46,533,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",47,533,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",48,1323,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",49,1244,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",50,511,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",51,1629,0,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",52,716,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",53,792,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",54,900,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",55,783,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",56,593,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",57,602,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",58,688,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",59,690,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",60,1154,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",61,527,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",62,506,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",63,618,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",64,582,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",65,717,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",66,515,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",67,673,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",68,649,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",69,636,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
106,"compatible",70,580,1,"Race IAT","incongruent","ratings first","female",55,10,FALSE,FALSE
107,"compatible",1,5371,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",2,1354,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",3,889,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",4,675,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",5,1517,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",6,710,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",7,1291,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",8,846,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",9,672,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",10,2518,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",11,1939,0,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",12,2218,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",13,5132,0,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",14,1170,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",15,764,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",16,620,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",17,5343,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",18,646,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",19,658,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",20,1498,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",21,781,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",22,711,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",23,709,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",24,1422,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",25,1051,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",26,899,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",27,1096,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",28,677,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",29,1801,0,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",30,921,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",31,715,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",32,2771,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",33,826,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",34,722,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",35,715,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",36,748,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",37,600,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",38,460,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",39,1050,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",40,681,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",41,798,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",42,931,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",43,576,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",44,855,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",45,889,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",46,863,0,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",47,1934,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",48,1545,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",49,660,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
107,"compatible",50,877,1,"Race IAT","congruent","SCIAT first","male",27,33,FALSE,FALSE
