"participant","trial_n","rating","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","exclude"
72,2,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
72,3,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
72,4,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
72,5,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
72,6,7,"Flowers-Insects IAT","incongruent","SCIAT first","female",44,12,"Only black faces",FALSE,FALSE
73,1,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
73,2,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
73,3,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
73,4,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
73,5,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
73,6,6,"Race IAT","congruent","ratings first","female",59,9,"Only black faces",FALSE,FALSE
68,1,2,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
68,2,2,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
68,3,3,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
68,4,6,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
68,5,5,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
68,6,3,"Race IAT","incongruent","SCIAT first","male",43,25,"Only black faces",FALSE,FALSE
69,1,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
69,2,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
69,3,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
69,4,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
69,5,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
69,6,4,"Flowers-Insects IAT","congruent","ratings first","female",35,17,"Both white and black faces",FALSE,FALSE
64,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
64,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
64,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
64,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
64,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
64,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",19,16,"Both white and black faces",FALSE,FALSE
65,1,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
65,2,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
65,3,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
65,4,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
65,5,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
65,6,4,"Race IAT","congruent","ratings first","male",28,19,"Only black faces",FALSE,FALSE
59,1,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
59,2,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
59,3,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
59,4,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
59,5,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
59,6,6,"Race IAT","congruent","SCIAT first","male",34,13,"Only black faces",FALSE,FALSE
53,1,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
53,2,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
53,3,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
53,4,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
53,5,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
53,6,4,"Flowers-Insects IAT","congruent","ratings first","male",38,15,"Only black faces",FALSE,FALSE
52,1,3,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
52,2,4,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
52,3,4,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
52,4,4,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
52,5,4,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
52,6,4,"Race IAT","incongruent","SCIAT first","female",34,15,"Both white and black faces",FALSE,FALSE
37,1,4,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
37,2,5,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
37,3,4,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
37,4,4,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
37,5,4,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
37,6,5,"Flowers-Insects IAT","congruent","ratings first","male",64,17,"Only black faces",FALSE,FALSE
44,1,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
44,2,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
44,3,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
44,4,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
44,5,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
44,6,4,"Race IAT","incongruent","SCIAT first","male",57,14,"Only black faces",FALSE,FALSE
39,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
39,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
39,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
39,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
39,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
39,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",28,14,"Both white and black faces",FALSE,FALSE
32,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
32,2,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
32,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
32,4,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
32,5,7,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
32,6,5,"Flowers-Insects IAT","incongruent","SCIAT first","male",23,21,"Only black faces",FALSE,FALSE
33,1,4,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
33,2,5,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
33,3,4,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
33,4,4,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
33,5,5,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
33,6,4,"Race IAT","congruent","ratings first","female",30,22,"Only black faces",FALSE,FALSE
23,1,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
23,2,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
23,3,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
23,4,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
23,5,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
23,6,5,"Flowers-Insects IAT","congruent","SCIAT first","female",31,12,"Only black faces",FALSE,FALSE
29,1,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
29,2,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
29,3,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
29,4,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
29,5,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
29,6,4,"Flowers-Insects IAT","congruent","ratings first","female",40,18,"Only black faces",FALSE,FALSE
26,1,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
26,2,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
26,3,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
26,4,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
26,5,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
26,6,4,"Race IAT","incongruent","ratings first","female",20,20,"I don't know",FALSE,FALSE
24,1,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
24,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
24,3,5,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
24,4,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
24,5,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
24,6,3,"Flowers-Insects IAT","incongruent","SCIAT first","female",37,16,"Both white and black faces",FALSE,FALSE
22,1,3,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
22,2,3,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
22,3,4,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
22,4,5,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
22,5,4,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
22,6,4,"Flowers-Insects IAT","incongruent","ratings first","female",54,20,"Only black faces",FALSE,FALSE
21,1,4,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
21,2,5,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
21,3,5,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
21,4,4,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
21,5,3,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
21,6,4,"Flowers-Insects IAT","congruent","ratings first","male",36,15,"I don't know",FALSE,FALSE
16,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
16,2,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
16,3,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
16,4,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
16,5,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
16,6,6,"Flowers-Insects IAT","incongruent","SCIAT first","male",50,15,"Only black faces",FALSE,FALSE
15,1,3,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
15,2,3,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
15,3,3,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
15,4,3,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
15,5,3,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
15,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female ",20,17,"Only black faces",FALSE,FALSE
18,1,2,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
18,2,3,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
18,3,1,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
18,4,3,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
18,5,1,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
18,6,4,"Race IAT","incongruent","ratings first","male",33,16,"Both white and black faces",FALSE,FALSE
13,1,4,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
13,2,5,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
13,3,5,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
13,4,3,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
13,5,4,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
13,6,5,"Flowers-Insects IAT","congruent","ratings first","male",40,21,"Only black faces",FALSE,FALSE
12,1,4,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
12,2,4,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
12,3,3,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
12,4,4,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
12,5,4,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
12,6,4,"Race IAT","incongruent","SCIAT first","male",21,13,"Only black faces",FALSE,FALSE
8,1,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
8,2,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
8,3,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
8,4,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
8,5,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
8,6,4,"Flowers-Insects IAT","incongruent","SCIAT first","male",26,20,"I don't know",FALSE,FALSE
7,1,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
7,2,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
7,3,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
7,4,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
7,5,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
7,6,4,"Flowers-Insects IAT","congruent","SCIAT first","female",37,22,"Only black faces",FALSE,FALSE
4,1,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
4,2,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
4,3,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
4,4,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
4,5,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
4,6,4,"Race IAT","incongruent","SCIAT first","male",26,16,"Only black faces",FALSE,FALSE
