"participant","accuracy","rt","item","IAT_condition","block_order","task_order","gender","age","modern_racism_scale_total","amp_recognition_response","IAT_exclude_based_on_fast_trials","AMP_exclude_based_on_fast_trials_old","exclude"
464,1,743,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,1039,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,736,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,1996,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,1124,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,423,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,406,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,351,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,413,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,954,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,880,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,597,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,677,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,541,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,610,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,554,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,457,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,460,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,418,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,519,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,422,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,565,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,475,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,392,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,383,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,550,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,377,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,335,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,771,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,464,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,390,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,405,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,1275,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,352,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,400,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,394,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,1408,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,429,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,695,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,365,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,571,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,325,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,473,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,355,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,486,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,536,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,386,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,518,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,536,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,777,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,495,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,335,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,365,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,584,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,461,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,325,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,321,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,615,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,521,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,321,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,327,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,315,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,278,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,390,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,415,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,0,416,"primeNeutral","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,292,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,321,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
464,1,323,"primeRace","Flowers-Insects IAT","incongruent","SCIAT first","male",32,13,"I don't know",FALSE,FALSE,FALSE
454,1,873,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,691,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,638,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,720,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,1421,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,722,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,441,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,351,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,395,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,721,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,418,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,729,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,708,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,587,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,626,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,730,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,343,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,565,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,329,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,341,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,439,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,463,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,377,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,344,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,449,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,321,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,1195,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,476,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,486,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,407,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,589,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,1002,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,399,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,371,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,516,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,512,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,347,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,157,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,313,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,217,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,286,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,432,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,342,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,265,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,304,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,585,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,486,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,300,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,320,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,189,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,413,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,276,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,388,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,318,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,408,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,253,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,245,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,245,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,368,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,405,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,404,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,470,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,170,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,561,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,359,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,397,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,419,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,206,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,344,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,337,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,438,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,475,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,346,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,391,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,469,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,184,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,578,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,396,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,176,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,410,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,196,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,358,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,318,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,1,117,"primeRace","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
454,0,355,"primeNeutral","Flowers-Insects IAT","incongruent","ratings first","male",43,16,"Only black faces",FALSE,TRUE,FALSE
